Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Tissue,Library Name,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Cultivar,AGE,dev_stage,source_name,Biomaterial_provider,GEO_Accession (exp),AssemblyName,alignment_software (exp),individual,batch_of_trees,gene_perturbation_type,drought_treatment,molecule_subtype,type,Collection_Date,lat_lon,BIOME,estimated_size,feature,isol_growth_condt,material,num_replicons,ploidy,propagation,ref_biomaterial,Run_ID (run),nominal_length (run),isolate,env_package,investigation_type,project_name,Strain,ecotype,replicate,Broker_name,developmental_stage,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism_part,sample_name,SRA_accession,Title,Alias,ena_checklist,organism,Treatment,isolation_source,Host,description,Cell_type,collected_by,sample_type,Genotype,overexpressed_gene,transfection_time,days_after_drought_treatment,genetic_background,plant_strain,symbiotic_status,days_after_bending_treatment,Biological.Replicate,Cell_Line,culture_collection,disease,disease_stage,growth_protocol,height_or_length,phenotype,population,sex,Specimen_voucher,Temp,time_of_contact,transfected_genes,fungal_strain,pt_clone,common_name,ena_first_public,ena_last_update,external_id,Geographic_location,growth_condition,Submitter_Id,accession,lb_strain,gender,innoculant,label
SRR12145824,RNA-Seq,100,2126465300,PRJNA644110,SAMN15447750,1408819965,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8666588,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-07-06T00:00:00Z,GSM4654188,SRP269999,Stem differentiating xylem,,,,,,,,,Stem differentiating xylem,,GSM4654188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12145825,RNA-Seq,100,2541284800,PRJNA644110,SAMN15447749,1665724122,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8666589,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-07-06T00:00:00Z,GSM4654189,SRP269999,Stem differentiating xylem,,,,,,,,,Stem differentiating xylem,,GSM4654189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12881185,RNA-Seq,845,613276147,PRJNA517295,SAMN10824325,486169286,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"sra,nanopore","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX9347134,GridION,SINGLE,other,TRANSCRIPTOMIC,Populus trichocarpa,OXFORD_NANOPORE,2020-10-23T00:00:00Z,Direct-RNA Seq,SRP182578,Secondary xylem,Direct-RNA Seq rep1 fast5,China,Asia,Plant,China,,6 weeks,,,,,,,,,,,,,,,,,,,,,,,,,,Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4131602,RNA-Seq,75,2046928285,PRJEB38237,SAMEA6823479,771176322,"Chronix Biomedical, Inc., Gottingen, Germany",public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERX4098975,NextSeq 500,SINGLE,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-10-11T00:00:00Z,SAMEA6823479,ERP121637,,Sample 13_s,uncalculated,uncalculated,,,Muhle Larsen,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ArrayExpress,plant structure development stage,2020-10-10,2020-05-11,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,2020-10-10T04:08:01Z,2020-05-11T12:26:46Z,public,leaf,E-MTAB-9041:Sample 13,ERS4551109,Sample 13,,,,,,,,,,,wild type genotype,,,,,,,,,,,,,,,,,,,,,,,,black cottonwood,2020-10-10,2020-05-11,SAMEA6823479,Deppoldshausen,monoculture,E-MTAB-9041:Sample 13,,,,,
ERR4131603,RNA-Seq,75,1891542532,PRJEB38237,SAMEA6823480,710530427,"Chronix Biomedical, Inc., Gottingen, Germany",public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",ERX4098976,NextSeq 500,SINGLE,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-10-11T00:00:00Z,SAMEA6823480,ERP121637,,Sample 14_s,uncalculated,uncalculated,,,Muhle Larsen,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ArrayExpress,plant structure development stage,2020-10-10,2020-05-11,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,2020-10-10T04:08:01Z,2020-05-11T12:26:46Z,public,leaf,E-MTAB-9041:Sample 14,ERS4551110,Sample 14,,,,,,,,,,,wild type genotype,,,,,,,,,,,,,,,,,,,,,,,,black cottonwood,2020-10-10,2020-05-11,SAMEA6823480,Reinshof,monoculture,E-MTAB-9041:Sample 14,,,,,
ERR4131604,RNA-Seq,75,1895168456,PRJEB38237,SAMEA6823481,715471389,"Chronix Biomedical, Inc., Gottingen, Germany",public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",ERX4098977,NextSeq 500,SINGLE,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-10-11T00:00:00Z,SAMEA6823481,ERP121637,,Sample 15_s,uncalculated,uncalculated,,,Muhle Larsen,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ArrayExpress,plant structure development stage,2020-10-10,2020-05-11,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,2020-10-10T04:08:01Z,2020-05-11T12:26:46Z,public,leaf,E-MTAB-9041:Sample 15,ERS4551111,Sample 15,,,,,,,,,,,wild type genotype,,,,,,,,,,,,,,,,,,,,,,,,black cottonwood,2020-10-10,2020-05-11,SAMEA6823481,Deppoldshausen,mixed with Robinia pseudoacacia,E-MTAB-9041:Sample 15,,,,,
ERR4131605,RNA-Seq,75,1944408921,PRJEB38237,SAMEA6823482,727428630,"Chronix Biomedical, Inc., Gottingen, Germany",public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",ERX4098978,NextSeq 500,SINGLE,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-10-11T00:00:00Z,SAMEA6823482,ERP121637,,Sample 16_s,uncalculated,uncalculated,,,Muhle Larsen,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ArrayExpress,plant structure development stage,2020-10-10,2020-05-11,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,Georg-August-Universitaet Buesgen-Institut Department of Forest Botany and Tree Physiology,2020-10-10T04:08:01Z,2020-05-11T12:26:46Z,public,leaf,E-MTAB-9041:Sample 16,ERS4551112,Sample 16,,,,,,,,,,,wild type genotype,,,,,,,,,,,,,,,,,,,,,,,,black cottonwood,2020-10-10,2020-05-11,SAMEA6823482,Reinshof,mixed with Robinia pseudoacacia,E-MTAB-9041:Sample 16,,,,,
SRR11462690,RNA-Seq,151,5137000974,PRJNA597006,SAMN13655808,1853235620,OREGON STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8040057,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2016_T2,SRP254850,leaf,June2016_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,seven years,June,,,,,,,,,,,,2016-06-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462691,RNA-Seq,40,2603056520,PRJNA597006,SAMN13655772,738279231,OREGON STATE UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8040056,Illumina Genome Analyzer IIx,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2009_T2,SRP254850,leaf,June2009_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,June,,,,,,,,,,,,2009-06-28,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462692,RNA-Seq,151,6092530031,PRJNA597006,SAMN13655807,2207636424,OREGON STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8040055,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2016_T1,SRP254850,leaf,June2016_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,seven years,June,,,,,,,,,,,,2016-06-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462693,RNA-Seq,151,5572782595,PRJNA597006,SAMN13655806,2030477066,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8040054,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2016_T3,SRP254850,leaf,May2016_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,seven years,May,,,,,,,,,,,,2016-05-31,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462694,RNA-Seq,151,6148699464,PRJNA597006,SAMN13655805,2243625179,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8040053,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2016_T2,SRP254850,leaf,May2016_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,seven years,May,,,,,,,,,,,,2016-05-31,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462695,RNA-Seq,151,6804640142,PRJNA597006,SAMN13655804,2463585834,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8040052,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2016_T1,SRP254850,leaf,May2016_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,seven years,May,,,,,,,,,,,,2016-05-31,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462696,RNA-Seq,151,5651770997,PRJNA597006,SAMN13655803,2015693559,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8040051,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Oct2015_T3,SRP254850,leaf,Oct2015_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,October,,,,,,,,,,,,2015-10-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462697,RNA-Seq,151,5613278228,PRJNA597006,SAMN13655802,2008792752,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8040050,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Oct2015_T2,SRP254850,leaf,Oct2015_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,October,,,,,,,,,,,,2015-10-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462698,RNA-Seq,151,7318130138,PRJNA597006,SAMN13655801,2618300751,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8040049,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Oct2015_T1,SRP254850,leaf,Oct2015_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,October,,,,,,,,,,,,2015-10-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462699,RNA-Seq,151,6020824812,PRJNA597006,SAMN13655800,2167042443,OREGON STATE UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8040048,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Sept2015_T3,SRP254850,leaf,Sept2015_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,September,,,,,,,,,,,,2015-09-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462700,RNA-Seq,151,5450709665,PRJNA597006,SAMN13655799,1942988186,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8040047,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Sept2015_T2,SRP254850,leaf,Sept2015_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,September,,,,,,,,,,,,2015-09-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462701,RNA-Seq,151,6586402409,PRJNA597006,SAMN13655798,2355595225,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8040046,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Sept2015_T1,SRP254850,leaf,Sept2015_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,September,,,,,,,,,,,,2015-09-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462702,RNA-Seq,40,1780553040,PRJNA597006,SAMN13655771,528401144,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8040045,Illumina Genome Analyzer IIx,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2009_T1,SRP254850,leaf,June2009_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,June,,,,,,,,,,,,2009-06-28,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462703,RNA-Seq,151,5413809342,PRJNA597006,SAMN13655797,1927985288,OREGON STATE UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8040044,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Aug2015_T3,SRP254850,leaf,Aug2015_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,August,,,,,,,,,,,,2015-08-31,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462704,RNA-Seq,151,5403932885,PRJNA597006,SAMN13655796,1920709703,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8040043,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Aug2015_T2,SRP254850,leaf,Aug2015_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,August,,,,,,,,,,,,2015-08-31,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462705,RNA-Seq,151,6652727951,PRJNA597006,SAMN13655795,2375911639,OREGON STATE UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX8040042,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Aug2015_T1,SRP254850,leaf,Aug2015_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,August,,,,,,,,,,,,2015-08-31,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462706,RNA-Seq,151,5869833570,PRJNA597006,SAMN13655794,2117122301,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8040041,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,July2015_T3,SRP254850,leaf,July2015_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,July,,,,,,,,,,,,2015-07-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462707,RNA-Seq,151,5408237442,PRJNA597006,SAMN13655793,1925871619,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8040040,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,July2015_T2,SRP254850,leaf,July2015_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,July,,,,,,,,,,,,2015-07-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462708,RNA-Seq,151,5435784825,PRJNA597006,SAMN13655792,1945506557,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8040039,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,July2015_T1,SRP254850,leaf,July2015_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,July,,,,,,,,,,,,2015-07-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462709,RNA-Seq,151,6059552235,PRJNA597006,SAMN13655791,2159292746,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8040038,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2015_T3,SRP254850,leaf,June2015_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,June,,,,,,,,,,,,2015-06-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462710,RNA-Seq,151,5441146835,PRJNA597006,SAMN13655790,1952446828,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8040037,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2015_T2,SRP254850,leaf,June2015_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,June,,,,,,,,,,,,2015-06-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462711,RNA-Seq,151,5795895212,PRJNA597006,SAMN13655789,2063504906,OREGON STATE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8040036,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,June2015_T1,SRP254850,leaf,June2015_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,June,,,,,,,,,,,,2015-06-30,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462712,RNA-Seq,151,6321582082,PRJNA597006,SAMN13655788,2264923635,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8040035,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2015_T3,SRP254850,leaf,May2015_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,May,,,,,,,,,,,,2015-05-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462713,RNA-Seq,40,793598360,PRJNA597006,SAMN13655770,236123421,OREGON STATE UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX8040034,Illumina Genome Analyzer IIx,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2009_T3,SRP254850,leaf,May2009_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,May,,,,,,,,,,,,2009-05-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462714,RNA-Seq,151,5680430948,PRJNA597006,SAMN13655787,2029170412,OREGON STATE UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX8040033,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2015_T2,SRP254850,leaf,May2015_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,May,,,,,,,,,,,,2015-05-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462715,RNA-Seq,151,5893241892,PRJNA597006,SAMN13655786,2122073913,OREGON STATE UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8040032,Illumina HiSeq 3000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,May2015_T1,SRP254850,leaf,May2015_T1,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,May,,,,,,,,,,,,2015-05-29,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462716,RNA-Seq,40,2351683160,PRJNA597006,SAMN13655785,677664055,OREGON STATE UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8040031,Illumina Genome Analyzer IIx,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Oct2009_T3,SRP254850,leaf,Oct2009_T3,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,October,,,,,,,,,,,,2009-10-28,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11462717,RNA-Seq,40,2587540120,PRJNA597006,SAMN13655784,743289865,OREGON STATE UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8040030,Illumina Genome Analyzer IIx,SINGLE,Oligo-dT,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2020-04-20T00:00:00Z,Oct2009_T2,SRP254850,leaf,Oct2009_T2,USA,North America,Plant,"USA: Nisqually River\, Washington",not applicable,six years,October,,,,,,,,,,,,2009-10-28,,,,,,,,,,,,,Nisqually-1,,,,,not applicable,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
